dataset,signature_id,time_window,time_label,pathway,tier,pathway_method,paired_n,spearman_rho,p_value,fisher_z,fisher_z_se,overlap_status,primary_independent_rule,fdr_within_dataset_signature_window_tier
GSE54514,SIG003,T1,T24,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.04556451612903226,0.8077006326714742,0.045596088012340226,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.9030549496907478
GSE54514,SIG003,T1,T24,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.4637096774193549,0.00860268185186722,-0.5020268530215486,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.05161609111120332
GSE54514,SIG003,T1,T24,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,SSGSEA_RANK_WALK,31,-0.12661290322580646,0.4973147635433742,-0.1272960561279856,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.6630863513911657
GSE54514,SIG003,T1,T24,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.0407258064516129,0.8278003705498522,-0.040748344707828094,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.9030549496907478
GSE54514,SIG003,T1,T24,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.18870967741935485,0.30930312482867456,0.1909988610447987,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.5126470603345978
GSE54514,SIG003,T1,T24,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.18185483870967745,0.3275245107693264,-0.18390030044253886,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.5126470603345978
GSE54514,SIG003,T1,T24,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.6358870967741936,0.00012084618906177042,-0.7512382548947311,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.0021752314031118674
GSE54514,SIG003,T1,T24,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.010483870967741936,0.9553621998932846,0.010484255092578432,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.9553621998932846
GSE54514,SIG003,T1,T24,Neutrophil degranulation,REACTOME_SUPPLEMENT,SSGSEA_RANK_WALK,31,0.5733870967741936,0.0007464766257705172,0.652554454382406,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.001487559366847387
GSE54514,SIG003,T1,T24,TCR signaling,REACTOME_SUPPLEMENT,SSGSEA_RANK_WALK,31,-0.5459677419354839,0.001487559366847387,-0.6126185574529771,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.001487559366847387
GSE54514,SIG003,T2,T48,HALLMARK_ADIPOGENESIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,0.2386425834701697,0.22134107055192595,0.24333422685504727,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.27476822551273566
GSE54514,SIG003,T2,T48,HALLMARK_ALLOGRAFT_REJECTION,PRESET_PRIMARY,SSGSEA_RANK_WALK,28,-0.7153804050355775,1.8797105694398515e-05,-0.8981183056702468,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.00015037684555518812
GSE54514,SIG003,T2,T48,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,0.4389709906951286,0.019441712969244164,0.47095546657868637,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.04666011112618599
GSE54514,SIG003,T2,T48,HALLMARK_APICAL_JUNCTION,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,-0.29337712096332785,0.1297231167959181,-0.30225744317013264,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.19458467519387715
GSE54514,SIG003,T2,T48,HALLMARK_APICAL_SURFACE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,-0.666119321291735,0.00010910489450881361,-0.8037343809071097,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.001963888101158645
GSE54514,SIG003,T2,T48,HALLMARK_APOPTOSIS,PRESET_PRIMARY,SSGSEA_RANK_WALK,28,-0.22495894909688013,0.24976255741854586,-0.22887330730910274,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.4995251148370917
GSE54514,SIG003,T2,T48,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,0.3333333333333333,0.08302735681557931,0.34657359027997264,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.14233261168385022
GSE54514,SIG003,T2,T48,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,0.5648604269293924,0.0017380543339452405,0.6399425388339899,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.008327994489219094
GSE54514,SIG003,T2,T48,HALLMARK_COMPLEMENT,PRESET_PRIMARY,SSGSEA_RANK_WALK,28,0.05582922824302135,0.7778118952527077,0.05588734172013448,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.801272087786034
GSE54514,SIG003,T2,T48,HALLMARK_DNA_REPAIR,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,-0.6403940886699507,0.00024198233342723378,-0.7588415244160264,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.0022858553286311447
GSE54514,SIG003,T2,T48,HALLMARK_E2F_TARGETS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,0.18500273672687464,0.3459466143517801,0.1871578038762906,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.3891899411457526
GSE54514,SIG003,T2,T48,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,-0.1417624521072797,0.4717820209116317,-0.1427237173251823,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.5013660007545697
GSE54514,SIG003,T2,T48,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,0.37766830870279144,0.047547035822892145,0.3973372506923899,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.09008912050653249
GSE54514,SIG003,T2,T48,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,0.061850027367268745,0.7545407778923472,0.061929076449824365,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.7545407778923472
GSE54514,SIG003,T2,T48,HALLMARK_G2M_CHECKPOINT,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,0.3393541324575807,0.07728256059648708,0.35336242117257005,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.13910860907367675
GSE54514,SIG003,T2,T48,HALLMARK_GLYCOLYSIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,0.5621237000547346,0.0018506654420486874,0.6359325351844273,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.008327994489219094
GSE54514,SIG003,T2,T48,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,-0.08374384236453201,0.6718042744345669,-0.08394043631958015,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.6909986822755546
GSE54514,SIG003,T2,T48,HALLMARK_HEME_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,-0.20142309797482214,0.30403452841109274,-0.20421538849324308,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.3530723555741722
GSE54514,SIG003,T2,T48,HALLMARK_HYPOXIA,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,0.4521072796934866,0.015718230464180298,0.48734578741125956,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.0404183069078922
GSE54514,SIG003,T2,T48,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,-0.46469622331691296,0.012723781450159921,-0.5032843756066508,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.0404183069078922
GSE54514,SIG003,T2,T48,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,0.45265462506841814,0.015576904110953398,0.4880339679550078,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.0404183069078922
GSE54514,SIG003,T2,T48,HALLMARK_INFLAMMATORY_RESPONSE,PRESET_PRIMARY,SSGSEA_RANK_WALK,28,-0.08483853311439518,0.6677549486123326,-0.08504296062264319,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.801272087786034
GSE54514,SIG003,T2,T48,HALLMARK_INTERFERON_ALPHA_RESPONSE,PRESET_PRIMARY,SSGSEA_RANK_WALK,28,-0.3940886699507389,0.037979946272188043,-0.41663127113541,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.10127985672583478
GSE54514,SIG003,T2,T48,HALLMARK_INTERFERON_GAMMA_RESPONSE,PRESET_PRIMARY,SSGSEA_RANK_WALK,28,-0.42638204707170224,0.02366190508712098,-0.4554664464019015,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.09464762034848392
GSE54514,SIG003,T2,T48,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,-0.2616310892172961,0.17866818689980496,-0.2678585496114965,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.23822424919973995
GSE54514,SIG003,T2,T48,HALLMARK_MITOTIC_SPINDLE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,0.5938697318007663,0.000863111591056506,0.6836230830745981,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.005178669546339036
GSE54514,SIG003,T2,T48,HALLMARK_MTORC1_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,0.4570333880678708,0.01448370395097355,0.493554945835092,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.0404183069078922
GSE54514,SIG003,T2,T48,HALLMARK_MYC_TARGETS_V1,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,-0.38970990695128627,0.040365738507331446,-0.4114579489052297,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.08134436276594573
GSE54514,SIG003,T2,T48,HALLMARK_MYC_TARGETS_V2,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,-0.6097427476737821,0.0005718169782113168,-0.7085117590698495,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.004117082243121481
GSE54514,SIG003,T2,T48,HALLMARK_MYOGENESIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,-0.26327312534209085,0.1758582471470262,-0.2696220587116585,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.23822424919973995
GSE54514,SIG003,T2,T48,HALLMARK_NOTCH_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,-0.2742200328407225,0.15791517476134653,-0.2814213190527603,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.227397851656339
GSE54514,SIG003,T2,T48,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PRESET_PRIMARY,SSGSEA_RANK_WALK,28,0.04980842911877395,0.801272087786034,0.049849680111544024,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.801272087786034
GSE54514,SIG003,T2,T48,HALLMARK_P53_PATHWAY,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,-0.2430213464696223,0.21272682858849018,-0.2479826052204001,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.27350592247091593
GSE54514,SIG003,T2,T48,HALLMARK_PEROXISOME,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,0.1412151067323481,0.4735123340459825,0.1421651907499346,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.5013660007545697
GSE54514,SIG003,T2,T48,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,0.45539135194307606,0.014885948450377566,0.49148132704221353,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.0404183069078922
GSE54514,SIG003,T2,T48,HALLMARK_PROTEIN_SECRETION,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,0.638752052545156,0.0002539839254034605,0.7560628649795512,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.0022858553286311447
GSE54514,SIG003,T2,T48,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,0.31800766283524906,0.09911705906511584,0.3294290535406566,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.15513974462365956
GSE54514,SIG003,T2,T48,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,-0.3891625615763547,0.04067218138297286,-0.4108127526665384,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.08134436276594573
GSE54514,SIG003,T2,T48,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,SSGSEA_RANK_WALK,28,0.1598248494800219,0.4165635018979432,0.16120694912350078,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.6665016030367091
GSE54514,SIG003,T2,T48,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,-0.2282430213464696,0.24273266653669612,-0.23233514163518645,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.29127919984403533
GSE54514,SIG003,T2,T48,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,0.47016967706622875,0.011578822897968757,0.5102881449033029,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.0404183069078922
GSE54514,SIG003,T2,T48,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,-0.3196496989600438,0.09728907104170116,-0.33125689333522995,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.15513974462365956
GSE54514,SIG003,T2,T48,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,-0.6830870279146142,6.18168786825761e-05,-0.8348788513338116,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.001963888101158645
GSE54514,SIG003,T2,T48,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,28,0.41160372194854955,0.02954005612745382,0.4375405326597908,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.06646512628677109
GSE54514,SIG003,T2,T48,Neutrophil degranulation,REACTOME_SUPPLEMENT,SSGSEA_RANK_WALK,28,0.5539135194307608,0.0022271128620490206,0.6240095216160543,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.004454225724098041
GSE54514,SIG003,T2,T48,TCR signaling,REACTOME_SUPPLEMENT,SSGSEA_RANK_WALK,28,-0.44991789819376027,0.016294184941779633,-0.4845973343894468,0.2,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.016294184941779633
GSE54514,SIG004,T1,T24,HALLMARK_ADIPOGENESIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.07580645161290324,0.6852483330342398,0.07595216460044209,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.7562293751231532
GSE54514,SIG004,T1,T24,HALLMARK_ALLOGRAFT_REJECTION,PRESET_PRIMARY,SSGSEA_RANK_WALK,31,0.6358870967741936,0.00012084618906177042,0.7512382548947311,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.0009667695124941633
GSE54514,SIG004,T1,T24,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.0903225806451613,0.6289406065819896,-0.0905694122724526,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.7562293751231532
GSE54514,SIG004,T1,T24,HALLMARK_APICAL_JUNCTION,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.1528225806451613,0.41178793916869205,0.1540292457386557,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.677927794444425
GSE54514,SIG004,T1,T24,HALLMARK_APICAL_SURFACE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.5689516129032259,0.0008379646541111084,0.6459712809797544,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.0100555758493333
GSE54514,SIG004,T1,T24,HALLMARK_APOPTOSIS,PRESET_PRIMARY,SSGSEA_RANK_WALK,31,0.43629032258064515,0.014139670392290258,0.4676397705279257,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.05655868156916103
GSE54514,SIG004,T1,T24,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.1810483870967742,0.32971070202871466,-0.1830663926236744,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.6247150143701962
GSE54514,SIG004,T1,T24,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.360483870967742,0.046353474493935065,-0.37744193045556024,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.2358759418440069
GSE54514,SIG004,T1,T24,HALLMARK_COMPLEMENT,PRESET_PRIMARY,SSGSEA_RANK_WALK,31,0.3536290322580646,0.05098653676804838,0.3695854221852411,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.10197307353609676
GSE54514,SIG004,T1,T24,HALLMARK_DNA_REPAIR,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.31693548387096776,0.08235011032018762,0.32823669915920534,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.2468422468917737
GSE54514,SIG004,T1,T24,HALLMARK_E2F_TARGETS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.11088709677419356,0.5526070423345822,0.11134496685303426,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.7562293751231532
GSE54514,SIG004,T1,T24,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.07379032258064516,0.6932102605295571,0.07392469156241699,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.7562293751231532
GSE54514,SIG004,T1,T24,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.08306451612903226,0.6568637608973711,-0.08325635138635076,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.7562293751231532
GSE54514,SIG004,T1,T24,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.3173387096774194,0.08193946664684124,0.32868501473396744,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.2468422468917737
GSE54514,SIG004,T1,T24,HALLMARK_G2M_CHECKPOINT,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.051209677419354845,0.784402860023638,-0.05125451260306963,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.8305442047309108
GSE54514,SIG004,T1,T24,HALLMARK_GLYCOLYSIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.29758064516129035,0.10398241067077973,-0.30686308506994026,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.26738334172486217
GSE54514,SIG004,T1,T24,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.08185483870967743,0.6615633818161167,-0.08203839218094228,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.7562293751231532
GSE54514,SIG004,T1,T24,HALLMARK_HEME_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.2584677419354839,0.16033742308928525,0.2644657588332292,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.3599870695260937
GSE54514,SIG004,T1,T24,HALLMARK_HYPOXIA,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,-0.15201612903225808,0.4142892077160375,-0.15320361326403667,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.677927794444425
GSE54514,SIG004,T1,T24,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,31,0.6185483870967743,0.00020819308919908263,0.7226504801522027,0.1889822365046136,POSSIBLE_SAME_MARS_PROGRAM,EXCLUDE_PRIMARY_INDEPENDENT_AND_STRICT_SENSITIVITY,0.007494951211166974
